trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
9698,10.1,.175,St. Bonaventure University,.154,32103,959,.767,Bob Lanier,.514,41.9,14,5.0,3.1,20.1,DET,19248,3007,1,33.5,117.1,1
6198,8.1,.131,University of Michigan,.262,25714,768,.784,Rudy Tomjanovich,.501,12.8,11,0.7,2.0,17.4,SDR,13383,1573,2,33.5,70.4,2
2747,4.2,.092,Louisiana State University,.667,24316,658,.820,Pete Maravich,.441,11.4,10,0.8,5.4,24.2,ATL,15948,3563,3,37.0,46.7,3
10444,13.6,.140,Florida State University,.071,29565,766,.783,Dave Cowens,.460,26.2,11,3.2,3.8,17.6,BOS,13516,2910,4,38.6,86.3,4
9687,9.7,.077,New Mexico State University,.188,31873,1002,.738,Sam Lacey,.441,29.7,13,3.0,3.7,10.3,CIN,10303,3754,5,31.8,50.9,5
820,3.8,.036,University of Cincinnati,,2666,218,.695,Jim Ard,.361,-2.0,8,-4.9,0.7,3.5,SEA,771,149,6,12.2,2.0,6
4778,5.5,.069,University of Iowa,.000,25681,869,.779,John Johnson,.446,6.4,12,-0.6,3.8,12.9,CLE,11200,3285,7,29.6,37.1,7
1271,2.8,.075,Princeton University,,16787,446,.805,Geoff Petrie,.455,0.3,6,-1.8,4.6,21.8,POR,9732,2057,8,37.6,26.1,8
220,3.2,.036,Stephen F. Austin State University,,744,69,.431,George Johnson,.442,-0.2,4,-4.6,0.3,2.8,BAL,190,22,9,10.8,0.6,9
227,2.5,.034,University of New Mexico,,852,92,.697,Greg Howard,.388,,2,,0.6,3.4,PHO,312,53,10,9.3,0.6,10
66,0.9,.044,New Mexico State University,,612,74,.804,Jimmy Collins,.414,,2,,0.9,3.8,CHI,281,70,11,8.3,0.6,11
148,3.0,.074,University of Wisconsin,,447,49,.700,Al Henry,.426,,2,,0.2,4.0,PHI,194,8,12,9.1,0.7,12
3319,5.3,.109,Columbia University,,20227,631,.832,Jim McMillian,.482,6.9,9,0.2,2.5,13.8,LAL,8736,1557,13,32.1,46.0,13
66,0.7,-.020,"University of California, Los Angeles",,796,100,.721,John Vallely,.379,,2,,0.8,3.6,ATL,359,84,14,8.0,-0.3,14
1733,5.3,.031,Princeton University,,7420,327,.524,John Hummer,.438,-0.6,6,-3.1,1.7,6.9,BUF,2248,543,15,22.7,4.8,15
106,2.0,.155,Oregon State University,,382,52,.725,Gary Freeman,.515,,1,,0.7,3.2,MIL,167,35,16,7.3,1.2,16
152,1.3,.021,University of Illinois at Urbana-Champaign,,1042,119,.772,Mike Price,.404,,3,,0.7,3.3,NYK,391,89,17,8.8,0.5,17
2103,2.1,.132,Niagara University,.139,30607,1002,.892,Calvin Murphy,.482,16.4,13,0.7,4.4,17.9,SDR,17949,4402,18,30.5,84.1,18
2046,2.3,.128,University of Texas at El Paso,.224,31159,876,.810,Tiny Archibald,.467,9.5,13,-0.2,7.4,18.8,CIN,16481,6476,19,35.6,83.4,19
20,0.6,.133,University of Maryland Eastern Shore,,249,31,.764,Jake Ford,.462,,2,,1.1,4.1,SEA,126,35,20,8.0,0.7,20
91,1.5,.063,Jacksonville University,,416,62,.682,Rex Morgan,.375,,2,,0.6,2.8,BOS,172,39,21,6.7,0.5,21
,,,Davidson College,,,,,Doug Cook,,,,,,,CIN,,,22,,,22
1519,8.3,.053,University of San Francisco,,3775,182,.695,Pete Cross,.431,,3,,1.0,5.8,SEA,1057,187,23,20.7,4.2,23
