ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
28,28,MEM,Greivis Vasquez,University of Maryland,6,391,9382,3568,1009,1910,.420,.351,.819,24.0,9.1,2.6,4.9,12.8,.066,-1.4,1.4
29,29,ORL,Daniel Orton,University of Kentucky,3,51,542,143,126,24,.485,.000,.597,10.6,2.8,2.5,0.5,1.0,.093,-1.7,0.0
30,30,WAS,Lazar Hayward,Marquette University,3,72,591,207,90,35,.347,.269,.767,8.2,2.9,1.3,0.5,0.2,.020,-4.6,-0.4
31,31,NJN,Tibor Pleiss,,1,8,69,20,14,2,.450,.000,1.000,8.6,2.5,1.8,0.3,0.0,.004,-6.3,-0.1
32,32,MIA,Dexter Pittman,University of Texas at Austin,4,50,347,116,89,9,.450,,.545,6.9,2.3,1.8,0.2,0.5,.068,-6.0,-0.4
33,33,SAC,Hassan Whiteside,Marshall University,4,104,2319,1040,932,16,.609,,.511,22.3,10.0,9.0,0.2,9.6,.198,-0.3,1.0
34,34,POR,Armon Johnson,"University of Nevada, Reno",2,47,401,157,49,56,.458,.400,.679,8.5,3.3,1.0,1.2,-0.1,-.015,-6.2,-0.4
35,35,WAS,Nemanja Bjelica,,1,34,630,155,122,45,.441,.380,.565,18.5,4.6,3.6,1.3,1.1,.087,0.7,0.4
36,36,DET,Terrico White,University of Mississippi,,,,,,,,,,,,,,,,,
37,37,MIL,Darington Hobson,University of New Mexico,1,5,39,4,3,6,.154,.000,,7.8,0.8,0.6,1.2,-0.2,-.225,-14.1,-0.1
38,38,NYK,Andy Rautins,Syracuse University,1,5,24,8,1,3,.429,.250,.500,4.8,1.6,0.2,0.6,-0.2,-.314,-16.0,-0.1
39,39,NYK,Landry Fields,Stanford University,5,255,6010,1731,1092,419,.473,.332,.666,23.6,6.8,4.3,1.6,10.5,.084,-0.1,2.8
40,40,IND,Lance Stephenson,University of Cincinnati,6,304,7697,2547,1291,940,.443,.301,.670,25.3,8.4,4.2,3.1,11.9,.074,-0.1,3.6
41,41,MIA,Jarvis Varnado,Mississippi State University,2,37,397,107,72,16,.582,,.518,10.7,2.9,1.9,0.4,0.7,.089,-1.9,0.0
42,42,MIA,Da'Sean Butler,West Virginia University,,,,,,,,,,,,,,,,,
43,43,LAL,Devin Ebanks,West Virginia University,3,63,711,224,122,24,.385,.222,.722,11.3,3.6,1.9,0.4,0.5,.035,-4.7,-0.5
44,44,MIL,Jerome Jordan,University of Tulsa,2,65,491,180,132,17,.528,,.852,7.6,2.8,2.0,0.3,1.7,.168,0.0,0.2
45,45,MIN,Paulao Prestes,,,,,,,,,,,,,,,,,,
46,46,PHO,Gani Lawal,Georgia Institute of Technology,1,1,2,0,0,0,,,,2.0,0.0,0.0,0.0,0.0,-.009,-4.9,0.0
47,47,MIL,Tiny Gallon,University of Oklahoma,,,,,,,,,,,,,,,,,
48,48,MIA,Latavious Williams,,,,,,,,,,,,,,,,,,
49,49,SAS,Ryan Richards,,,,,,,,,,,,,,,,,,
50,50,DAL,Solomon Alabi,Florida State University,2,26,181,39,61,5,.314,,.700,7.0,1.5,2.3,0.2,0.0,.010,-5.4,-0.2
51,51,OKC,Magnum Rolle,Louisiana Tech University,,,,,,,,,,,,,,,,,
52,52,BOS,Luke Harangody,University of Notre Dame,2,70,871,253,196,36,.376,.241,.737,12.4,3.6,2.8,0.5,0.9,.048,-3.3,-0.3
53,53,ATL,Pape Sy,,1,3,21,7,3,2,.333,.000,1.000,7.0,2.3,1.0,0.7,0.0,-.047,-6.0,0.0
54,54,LAC,Willie Warren,University of Oklahoma,1,19,134,37,12,27,.371,.333,.750,7.1,1.9,0.6,1.4,0.2,.065,-4.5,-0.1
55,55,UTA,Jeremy Evans,Western Kentucky University,6,244,2592,859,633,107,.566,.217,.689,10.6,3.5,2.6,0.4,8.0,.149,1.1,2.0
56,56,MIN,Hamady N'Diaye,Rutgers University,3,33,157,20,25,3,.467,,.462,4.8,0.6,0.8,0.1,0.0,.013,-4.9,-0.1
57,57,IND,Ryan Reid,Florida State University,1,5,17,8,2,0,.800,,,3.4,1.6,0.4,0.0,0.1,.142,-5.5,0.0
58,58,LAL,Derrick Caracter,University of Texas at El Paso,1,41,215,81,43,7,.485,,.739,5.2,2.0,1.0,0.2,0.3,.057,-4.9,-0.2
59,59,ORL,Stanley Robinson,University of Connecticut,,,,,,,,,,,,,,,,,
60,60,PHO,Dwayne Collins,University of Miami,,,,,,,,,,,,,,,,,
