trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
2522,4.7,.058,,.354,15638,538,.824,Andrea Bargnani,.438,-0.7,10,-2.2,1.2,14.5,TOR,7793,644,1,29.1,18.8,1
5769,8.4,.147,University of Texas at Austin,.264,24076,685,.796,LaMarcus Aldridge,.485,19.0,10,1.1,1.9,19.2,CHI,13162,1309,2,35.1,73.7,2
342,2.1,-.021,Gonzaga University,.331,3278,161,.710,Adam Morrison,.373,-2.9,3,-5.5,1.4,7.5,CHA,1200,222,3,20.4,-1.4,3
1938,4.8,.078,Louisiana State University,.235,7932,402,.732,Tyrus Thomas,.438,1.7,8,-1.1,0.9,7.7,POR,3093,347,4,19.7,13.0,4
1562,4.3,.085,Duke University,.222,5586,361,.740,Shelden Williams,.462,-1.2,6,-2.8,0.5,4.5,ATL,1618,163,5,15.5,9.9,5
1388,4.3,.155,University of Washington,.348,11561,326,.800,Brandon Roy,.459,15.2,6,3.2,4.7,18.8,MIN,6136,1517,6,35.5,37.4,6
1447,2.3,.064,Villanova University,.370,17154,641,.854,Randy Foye,.404,4.2,10,-1.0,3.0,11.1,BOS,7140,1899,7,26.8,22.8,7
4050,5.9,.085,University of Connecticut,.342,24643,689,.794,Rudy Gay,.452,15.6,10,0.5,2.3,18.5,HOU,12735,1569,8,35.8,43.7,8
127,1.4,.046,Bradley University,.000,524,90,.583,Patrick O'Bryant,.494,-0.2,4,-3.1,0.3,2.1,GSW,186,25,9,5.8,0.5,9
75,1.6,.052,,,260,47,.589,Mouhamed Sene,.427,-0.5,3,-9.3,0.0,2.2,SEA,103,1,10,5.5,0.3,10
1071,1.9,.133,Duke University,.406,13826,572,.887,J.J. Redick,.445,7.3,10,0.1,2.0,11.1,ORL,6368,1116,11,24.2,38.2,11
766,2.6,.055,University of Connecticut,.286,3378,292,.582,Hilton Armstrong,.501,-0.7,6,-2.8,0.3,3.0,NOK,880,102,12,11.6,3.9,12
2422,3.8,.094,,.346,14647,636,.738,Thabo Sefolosha,.446,11.3,10,1.1,1.5,5.8,PHI,3709,944,13,23.0,28.8,13
1427,2.8,.127,University of Arkansas,.254,11539,502,.675,Ronnie Brewer,.490,10.7,8,1.7,1.6,7.8,UTA,3940,828,14,23.0,30.4,14
141,1.9,.005,North Carolina State University,,705,75,.390,Cedric Simmons,.409,-0.7,3,-5.7,0.2,2.2,NOK,163,14,15,9.4,0.1,15
588,2.0,.064,University of Memphis,.338,4600,299,.704,Rodney Carney,.422,-0.8,5,-2.7,0.4,5.9,CHI,1778,132,16,15.4,6.2,16
945,3.0,.060,University of Memphis,.339,5368,314,.755,Shawne Williams,.403,0.0,7,-2.0,0.7,5.6,IND,1769,220,17,17.1,6.7,17
266,2.4,.025,,.290,1044,111,.793,Oleksiy Pecherov,.386,-1.3,3,-7.0,0.2,3.9,WAS,438,20,18,9.4,0.5,18
152,1.1,.000,Rutgers University,.312,1535,143,.884,Quincy Douby,.389,-1.3,3,-5.4,0.7,4.1,SAC,588,93,19,10.7,0.0,19
769,3.5,.113,University of South Carolina,.172,3064,221,.542,Renaldo Balkman,.510,2.2,6,0.9,0.6,4.0,NYK,894,132,20,13.9,7.2,20
2922,4.8,.118,University of Kentucky,.273,19927,609,.603,Rajon Rondo,.469,20.1,10,2.0,8.5,10.9,PHO,6636,5191,21,32.7,48.8,21
361,1.8,-.001,University of Connecticut,.321,3095,203,.767,Marcus Williams,.386,-2.0,4,-4.6,2.8,5.6,NJN,1128,574,22,15.2,0.0,22
1258,4.9,.097,University of Connecticut,,4482,256,.445,Josh Boone,.544,0.1,4,-1.9,0.5,5.2,NJN,1340,125,23,17.5,9.1,23
2456,4.0,.141,Villanova University,.351,18371,615,.801,Kyle Lowry,.417,23.6,10,3.1,5.6,13.0,MEM,7991,3461,24,29.9,54.1,24
760,1.9,.060,Michigan State University,.332,7329,408,.807,Shannon Brown,.420,-0.6,9,-2.3,1.1,7.6,CLE,3118,458,25,18.0,9.2,25
930,1.9,.068,"University of California, Los Angeles",.374,9514,490,.734,Jordan Farmar,.423,1.6,8,-1.3,2.9,7.7,LAL,3766,1407,26,19.4,13.4,26
368,1.3,.046,,.316,3763,285,.748,Sergio Rodriguez,.418,-0.9,4,-2.9,2.9,4.3,PHO,1217,839,27,13.2,3.6,27
46,0.6,-.089,Michigan State University,.250,505,82,.566,Maurice Ager,.339,-1.1,4,-10.4,0.2,2.1,DAL,169,19,28,6.2,-0.9,28
336,1.8,-.027,Temple University,.299,2771,189,.599,Mardy Collins,.380,-2.0,4,-4.9,1.7,3.9,NYK,742,327,29,14.7,-1.6,29
518,3.4,.084,,.000,1821,151,.728,Joel Freeland,.459,-0.2,3,-2.5,0.4,3.2,POR,477,65,30,12.1,3.2,30
68,1.0,.062,University of Cincinnati,.340,583,67,.676,James White,.438,-0.2,3,-3.4,0.5,2.7,POR,182,35,31,8.7,0.8,31
586,1.3,.124,Marquette University,.431,5612,454,.876,Steve Novak,.438,1.6,10,-0.8,0.3,4.8,HOU,2159,132,32,12.4,14.5,32
654,2.3,.078,University of South Florida,.111,3092,281,.717,Solomon Jones,.467,-0.7,8,-2.9,0.4,3.0,ATL,839,99,33,11.0,5.0,33
158,1.9,.035,Michigan State University,.000,702,82,.732,Paul Davis,.402,-0.5,4,-4.7,0.4,2.6,LAC,217,32,34,8.6,0.5,34
1629,5.5,.093,University of Texas at Austin,.355,7997,295,.748,P.J. Tucker,.442,6.0,5,1.0,1.5,7.7,TOR,2270,434,35,27.1,15.5,35
1567,3.9,.113,Boston College,.037,6826,403,.661,Craig Smith,.553,0.9,6,-1.5,0.8,7.6,MIN,3080,322,36,16.9,16.0,36
149,1.6,.060,University of Washington,.306,867,91,.685,Bobby Jones,.442,-0.3,2,-3.5,0.5,3.2,MIN,288,44,37,9.5,1.1,37
13,1.9,.060,,,38,7,.667,Kosta Perovic,.300,0.0,1,-6.7,0.1,1.4,GSW,10,1,38,5.4,0.0,38
123,1.8,.024,University of North Carolina,.321,792,68,.860,David Noel,.367,-0.3,1,-3.4,1.0,2.7,MIL,184,65,39,11.6,0.4,39
,,,University of Connecticut,,,,,Denham Brown,,,,,,,SEA,,,40,,,40
33,1.2,.101,University of Illinois at Urbana-Champaign,,156,27,.500,James Augustine,.514,0.0,2,-2.2,0.1,1.6,ORL,42,4,41,5.8,0.3,41
792,2.0,.082,University of Texas at Austin,.407,9316,397,.780,Daniel Gibson,.402,2.3,7,-1.0,2.0,7.8,CLE,3115,775,42,23.5,16.0,42
19,0.7,.056,,.421,172,26,.556,Marcus Vinicius,.457,-0.1,2,-3.6,0.3,1.9,NOK,50,7,43,6.6,0.2,43
,,,,,,,,Lior Eliyahu,,,,,,,ORL,,,44,,,44
275,2.7,.056,Florida State University,,1302,102,.672,Alexander Johnson,.517,-0.7,2,-4.3,0.3,4.3,IND,439,30,45,12.8,1.5,45
69,1.0,.008,University of Illinois at Urbana-Champaign,.250,711,68,.643,Dee Brown,.340,-0.4,2,-4.1,1.8,2.1,UTA,140,119,46,10.5,0.1,46
5325,7.3,.157,Louisiana Tech University,.331,20981,726,.733,Paul Millsap,.501,28.3,10,3.3,2.1,13.7,UTA,9973,1538,47,28.9,68.4,47
,,,,,,,,Vladimir Veremeenko,,,,,,,WAS,,,48,,,48
911,3.8,.174,University of California,.000,3320,239,.682,Leon Powe,.515,-0.2,5,-2.3,0.3,6.2,DEN,1484,78,49,13.9,12.0,49
1060,2.2,.080,"University of California, Los Angeles",.000,5750,490,.651,Ryan Hollins,.581,-1.0,10,-2.7,0.3,3.7,CHA,1804,143,50,11.7,9.6,50
31,1.4,-.056,,.000,114,22,.444,Cheikh Samb,.250,-0.2,2,-9.2,0.0,1.0,LAL,22,1,51,5.2,-0.1,51
