trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
5497,9.1,.122,University of Utah,.087,18157,606,.558,Andrew Bogut,.533,19.8,11,2.3,2.3,10.7,MIL,6463,1375,1,30.0,46.3,1
3813,5.1,.099,University of North Carolina,.343,21363,742,.803,Marvin Williams,.443,6.9,11,-0.7,1.3,10.4,ATL,7681,961,2,28.8,44.0,2
2378,3.2,.134,University of Illinois at Urbana-Champaign,.358,26134,748,.821,Deron Williams,.446,23.5,11,1.6,8.4,16.9,UTA,12639,6263,3,34.9,73.2,3
3197,4.4,.248,Wake Forest University,.364,26402,733,.862,Chris Paul,.473,62.6,11,7.4,9.9,18.7,NOH,13673,7276,4,36.0,136.3,4
2334,3.2,.067,University of North Carolina,.332,24293,736,.786,Raymond Felton,.412,9.7,11,-0.4,6.1,12.5,CHA,9226,4507,5,33.0,34.1,5
1811,3.1,.085,,.382,13914,580,.791,Martell Webster,.418,4.6,10,-0.7,1.0,8.7,POR,5056,588,6,24.0,24.7,6
2956,4.7,.081,University of Connecticut,.342,13317,628,.769,Charlie Villanueva,.436,0.8,11,-1.8,0.9,10.7,TOR,6689,539,7,21.2,22.6,7
3395,4.9,.093,University of Arizona,.388,16741,690,.819,Channing Frye,.439,8.3,10,0.0,1.1,9.4,NYK,6484,726,8,24.3,32.3,8
689,3.1,.112,Arizona State University,.500,2795,225,.786,Ike Diogu,.509,-2.0,6,-4.8,0.3,6.0,GSW,1348,69,9,12.4,6.5,9
3221,7.7,.168,,.111,10690,418,.690,Andrew Bynum,.556,9.0,8,1.3,1.2,11.5,LAL,4822,490,10,25.6,37.4,10
,,,,,,,,Fran Vazquez,,,,,,,ORL,,,11,,,11
16,0.5,-.024,,.250,168,34,.625,Yaroslav Korolev,.283,-0.2,2,-6.4,0.4,1.1,LAC,39,13,12,4.9,-0.1,12
481,4.0,.068,University of North Carolina,.231,1868,119,.746,Sean May,.458,-0.2,4,-2.4,1.0,6.9,CHA,821,115,13,15.7,2.6,13
506,2.0,.035,University of North Carolina,.368,5037,249,.741,Rashad McCants,.431,-0.6,4,-2.5,1.3,10.0,MIN,2479,331,14,20.2,3.6,14
681,2.3,.026,Texas A&M University,.304,5714,297,.674,Antoine Wright,.412,-1.5,6,-3.1,1.0,5.4,NJN,1614,295,15,19.2,3.1,15
1058,2.8,.061,Oklahoma State University,.300,6117,377,.815,Joey Graham,.483,-2.8,6,-3.8,0.5,5.9,TOR,2239,207,16,16.2,7.8,16
2888,4.9,.126,University of New Mexico,.380,18487,586,.848,Danny Granger,.434,16.1,10,1.5,1.9,16.8,IND,9855,1097,17,31.5,48.5,17
1166,2.5,.071,,.366,9428,461,.817,Gerald Green,.425,0.0,9,-2.0,1.0,10.3,BOS,4754,472,18,20.5,14.0,18
2117,4.0,.092,Syracuse University,.191,10624,526,.726,Hakim Warrick,.490,-2.9,8,-3.1,0.8,9.4,MEM,4947,400,19,20.2,20.4,19
15,0.7,.003,North Carolina State University,,98,23,.500,Julius Hodge,.440,-0.1,2,-4.5,0.8,1.2,DEN,28,18,20,4.3,0.0,20
1446,2.3,.096,University of Washington,.360,13878,618,.796,Nate Robinson,.423,7.8,11,0.2,3.0,11.0,PHO,6807,1826,21,22.5,27.8,21
2296,2.9,.077,Georgia Institute of Technology,.346,22559,803,.856,Jarrett Jack,.440,6.0,11,-0.9,4.5,11.1,DEN,8877,3599,22,28.1,36.0,22
1400,2.6,.074,University of Louisville,.357,11853,549,.799,Francisco Garcia,.427,4.9,10,-0.3,1.4,7.9,SAC,4323,747,23,21.6,18.2,23
845,2.4,.090,University of Illinois at Urbana-Champaign,.388,7797,348,.773,Luther Head,.423,3.2,6,-0.4,2.1,8.2,HOU,2842,747,24,22.4,14.7,24
1836,3.9,.037,,.154,7262,473,.678,Johan Petro,.462,-4.0,8,-4.2,0.5,4.7,SEA,2202,227,25,15.4,5.5,25
2576,4.2,.086,University of Cincinnati,.000,11379,618,.564,Jason Maxiell,.495,0.1,10,-2.0,0.4,5.6,DET,3481,266,26,18.4,20.3,26
1470,3.6,.080,University of Missouri,.335,8185,409,.763,Linas Kleiza,.435,-0.9,7,-2.4,0.8,8.7,POR,3561,321,27,20.0,13.6,27
1661,4.1,.132,,.000,6429,404,.596,Ian Mahinmi,.529,2.4,8,-0.5,0.4,4.7,SAS,1908,158,28,15.9,17.7,28
99,1.9,.083,University of Kansas,,507,51,.854,Wayne Simien,.469,-0.4,2,-4.8,0.2,3.3,MIA,169,11,29,9.9,0.9,29
6704,9.2,.146,University of Florida,.034,22383,725,.775,David Lee,.531,19.7,11,1.5,2.3,14.4,NYK,10443,1671,30,30.9,68.3,30
214,1.4,.040,University of Arizona,.366,2672,157,.882,Salim Stoudamire,.407,-2.1,3,-5.1,1.0,8.0,ATL,1260,164,31,17.0,2.2,31
158,1.2,.024,Duke University,.295,1683,127,.780,Daniel Ewing,.389,-0.7,2,-3.7,1.4,3.4,LAC,431,174,32,13.3,0.8,32
3172,4.7,.122,Louisiana State University,.204,15084,674,.828,Brandon Bass,.495,3.1,11,-1.2,0.8,8.9,NOH,6016,550,33,22.4,38.4,33
